chr	start	stop	tflist	genename
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Dusp9
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Fam3a
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Idh3g
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	L1cam
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Lage3
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Mtcp1
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Mtm1
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Naa10
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Renbp
chrX	73914903	73915403	MAZ,RARB,RUNX1,RUNX2,RUNX3,SALL1,SP1,SP2,ZFX	Ssr4
chr13	73970470	73971486	CTCF,CTCFL	Slc12a7
chr1	7397052	7398341	AP2D,ARI3A,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR1,EGR2,EGR4,EHF,ELF3,ELK3,ETV2,FOXJ2,FOXJ3,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,MSX3,PBX1,PKNX1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,TFDP1,THA11,WT1,ZBT17,ZFX,ZN143,ZN148,ZN281	Pcmtd1
chr1	7397052	7398341	AP2D,ARI3A,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR1,EGR2,EGR4,EHF,ELF3,ELK3,ETV2,FOXJ2,FOXJ3,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,MSX3,PBX1,PKNX1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,TFDP1,THA11,WT1,ZBT17,ZFX,ZN143,ZN148,ZN281	Rb1cc1
chr1	7397052	7398341	AP2D,ARI3A,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR1,EGR2,EGR4,EHF,ELF3,ELK3,ETV2,FOXJ2,FOXJ3,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,MSX3,PBX1,PKNX1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,TFDP1,THA11,WT1,ZBT17,ZFX,ZN143,ZN148,ZN281	Rrs1
chr1	7397052	7398341	AP2D,ARI3A,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR1,EGR2,EGR4,EHF,ELF3,ELK3,ETV2,FOXJ2,FOXJ3,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,MSX3,PBX1,PKNX1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,TFDP1,THA11,WT1,ZBT17,ZFX,ZN143,ZN148,ZN281	Sox17
chr1	7397052	7398341	AP2D,ARI3A,CTCF,CTCFL,E2F1,E2F4,E2F6,E2F7,EGR1,EGR2,EGR4,EHF,ELF3,ELK3,ETV2,FOXJ2,FOXJ3,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,MSX3,PBX1,PKNX1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,TFDP1,THA11,WT1,ZBT17,ZFX,ZN143,ZN148,ZN281	St18
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Aamp
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Arpc2
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Atic
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Chpf
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Ctdsp1
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Cyp27a1
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Dnajb2
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Igfbp5
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Nhej1
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Pnkd
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Ptprn
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Rnf25
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Stk11ip
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Stk36
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Tmbim1
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Tmem198
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Tns1
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Ttll4
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Tuba4a
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Usp37
chr1	74103192	74104394	EGR1,EGR2,EGR4,ELF5,KLF1,KLF15,KLF3,KLF6,MAZ,PURA,SALL1,SP1,SP2,SP3,SP4,SP5,SRBP2,WT1,ZBT17,ZEP2,ZN148,ZN281	Wnt6
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Atp6ap1
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Dkc1
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Dnase1l1
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Emd
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Fam50a
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Flna
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Gdi1
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	L1cam
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Rab39b
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Rpl10
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Taz
chrX	74244510	74245010	KLF15,KLF3,KLF5,MAZ,SP1,SP2,SP3,SP4,SP5,WT1	Tbl1x
chr13	74245166	74246261	BHA15,MYOD1,RFX1,RFX2,RFX3	Pdcd6
chr4	74251295	74252832	ASCL1,ASCL2,E2F3,E2F6,EGR3,GLI1,GLI2,GLI3,KLF6,MAZ,MEIS2,NRF1,PTF1A,SALL1,SP1,SP2,SP3,SP5,TFCP2,TFE3,TFEB,TGIF1,USF1,USF2,WT1,ZBT17,ZN148	Dmac1
chr4	74251295	74252832	ASCL1,ASCL2,E2F3,E2F6,EGR3,GLI1,GLI2,GLI3,KLF6,MAZ,MEIS2,NRF1,PTF1A,SALL1,SP1,SP2,SP3,SP5,TFCP2,TFE3,TFEB,TGIF1,USF1,USF2,WT1,ZBT17,ZN148	Frmd3
chr4	74251295	74252832	ASCL1,ASCL2,E2F3,E2F6,EGR3,GLI1,GLI2,GLI3,KLF6,MAZ,MEIS2,NRF1,PTF1A,SALL1,SP1,SP2,SP3,SP5,TFCP2,TFE3,TFEB,TGIF1,USF1,USF2,WT1,ZBT17,ZN148	Kdm4c
chr4	74251295	74252832	ASCL1,ASCL2,E2F3,E2F6,EGR3,GLI1,GLI2,GLI3,KLF6,MAZ,MEIS2,NRF1,PTF1A,SALL1,SP1,SP2,SP3,SP5,TFCP2,TFE3,TFEB,TGIF1,USF1,USF2,WT1,ZBT17,ZN148	Ptprd
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Dpy30
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Ehd3
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Fam98a
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Galnt14
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Lclat1
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Ltbp1
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Memo1
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Rasgrp3
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Slc30a6
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Spast
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Ttc27
chr17	74316013	74316941	KLF15,KLF3,KLF6,MAZ,NRF1,SALL1,SP1,SP2,SP3,SP5,WT1,ZBT17	Yipf4
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	1700086L19Rik
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Hif1a
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Pcnx4
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Ppm1a
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Rtn1
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Snapc1
chr12	74316377	74317787	FLI1,KLF15,KLF4,KLF5,MAZ,RREB1,SP5,SPZ1,WT1,ZN148	Syt16
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Aamp
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Abcb6
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Ankzf1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Arpc2
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Atg9a
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Bcs1l
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Chpf
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Ctdsp1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Dnpep
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Fn1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Glb1l
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Igfbp5
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Mreg
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Pax3
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Pnkd
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Ptprn
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Smarcal1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Stk16
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Tmbim1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Tmem198
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Tns1
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Usp37
chr1	74331787	74332877	E2F4,EGR1,EGR4,HEY2,KLF1,KLF15,KLF3,KLF5,KLF6,MAZ,PPARD,RFX6,SP1,SP2,SP3,SP4,SP5,ZBT17,ZN148	Zfp142
chr14	74359545	74360613	PO4F2	Sucla2
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Aamp
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Abcb6
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Arpc2
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Bcs1l
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Cnot9
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Ctdsp1
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Cyp27a1
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Glb1l
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Igfbp2
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Mreg
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Pnkd
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Speg
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Stk16
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Tmbim1
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Tns1
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Tuba4a
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Usp37
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Wnt6
chr1	74386718	74387488	E2F1,EGR1,EGR2,NFKB1,NFKB2,SP5,ZBT17	Zfp142
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Abcb6
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Arpc2
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Cnot9
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Ctdsp1
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Cyp27a1
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Mreg
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Nhej1
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Ptprn
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Speg
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Tmbim1
chr1	74397159	74398190	ELK3,ERG,ETS1,ETV2,FLI1,GABPA,KLF1,KLF15,KLF3,KLF4,KLF5,KLF6,SALL1,SP2,SP3,WT1	Ttll4
chr2	74426698	74427198	ASCL1,MYOD1,MYOG,NR2F6,SALL1	Lnpk
chr13	74462526	74463026	ETV2,NFYA,NFYC	Cast
chr13	74462526	74463026	ETV2,NFYA,NFYC	Lpcat1
chr13	74462526	74463026	ETV2,NFYA,NFYC	Nkd2
chr13	74462526	74463026	ETV2,NFYA,NFYC	Slc12a7
chr13	74462526	74463026	ETV2,NFYA,NFYC	Zfp72
chr13	74462526	74463026	ETV2,NFYA,NFYC	Zfp825
chr15	74487225	74488598	EGR1,EGR2,FLI1,KLF1,KLF15,KLF3,KLF4,KLF6,MAZ,MTF1,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,THA11,WT1,ZBT17,ZN143,ZN148,ZN281	Adgrb1
chr15	74518962	74519973	COE1,CTCF,CTCFL,E2F1,E2F3,E2F6,EGR4,FLI1,HIC1,KLF15,PRD16,PURA,SP1,SP3,SP4,SP5,TFDP1,ZFX	Adgrb1
chr15	74535405	74536191	CTCF,EGR2,EGR4,GLI3,KLF1,KLF15,KLF3,KLF6,MAZ,NR1H3,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,THB,WT1,ZBT17,ZN148,ZN281	Adgrb1
chr15	74535405	74536191	CTCF,EGR2,EGR4,GLI3,KLF1,KLF15,KLF3,KLF6,MAZ,NR1H3,RREB1,SALL1,SP1,SP2,SP3,SP4,SP5,THB,WT1,ZBT17,ZN148,ZN281	Ptp4a3
chr15	74536274	74537389	EGR2,EGR3,RFX1,RFX2,RFX3	Adgrb1
chr15	74536274	74537389	EGR2,EGR3,RFX1,RFX2,RFX3	Ptp4a3
chr15	74563294	74563794	ASCL2,BHA15,ERR1,ERR3,NR4A3,NR5A2,PTF1A,SPZ1,STF1,ZIC2	Adgrb1
chr13	74563669	74564448	NFYA,NFYC,ZN431	Cast
chr13	74563669	74564448	NFYA,NFYC,ZN431	Zfp825
chr13	74617139	74617948	SP4,WT1	Cast
chr13	74617139	74617948	SP4,WT1	Erap1
chr13	74617139	74617948	SP4,WT1	Glrx
chr13	74617139	74617948	SP4,WT1	Pdcd6
chr13	74617139	74617948	SP4,WT1	Zfp72
chr13	74617139	74617948	SP4,WT1	Zfp825
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Cluh
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Mettl16
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Pafah1b1
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Rpa1
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Sgsm2
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Smg6
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Smyd4
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Srr
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Tsr1
chr11	74637405	74639091	HEN1,ZIC2,ZIC3	Wdr81
chr5	74703833	74704876	FOXJ2,PBX1,PKNX1,SP5,WT1	Pdgfra
chr5	74703833	74704876	FOXJ2,PBX1,PKNX1,SP5,WT1	Scfd2
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Cluh
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Mettl16
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Mnt
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Pafah1b1
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Sgsm2
chr11	74832087	74832587	E2F4,EGR1,EGR4,KLF1,KLF15,KLF3,KLF5,MAZ,MXI1,NFYB,RFX1,SP1,SP2,SP3,SP4,TEAD1,TEAD2,ZN148	Smg6
